,customer_id,user_name,ratings,review_head,review_body
144,review-3950ad3f-4a9f-48df-b7b7-9c5ec1d6d10f,Chinthu Prasanth,5,Awesome,wd really good thus 3rd wd 2tb flipkart
145,review-be918460-1b56-49da-8f61-a60bbeca06e8,Roshan Topno,5,Must buy!,working great satisfied read write speed good option backing files data portability
146,review-cb3f84bf-a787-45d7-b2e8-3286b6325658,Vipul Kumbhani,1,Worst experience ever!,bad product workingnot detactive
147,review-a8fdae85-d948-4334-97cb-a7c1adb030e9,Flipkart Customer,3,Just okay,transfer speed expected recommended
148,review-d33d2787-7490-4a6c-b71b-47af08010662,Flipkart Customer,5,Must buy!,got delivery time original product provided
149,review-6cee5aed-9d26-497e-8532-ec61bae5c43d,Muthamilselvan Murugesan,5,Mind-blowing purchase,good product
150,review-9dee7db8-577b-4f8a-a816-51c64aadba4d,Ajij Jamadar,5,Wonderful,good product
151,review-18127a98-b010-4575-bf93-5a33a1cc7c5b,Gajender Sharma,4,Good quality product,good
152,review-5495ce52-d119-4e30-9a20-97710d3bb9ca,Pritesh Patel,5,Worth every penny,love product
153,review-004af0fc-0986-4c4f-80aa-38e4a3664e03,MAHESH.L MAHESH.L,5,Fabulous!,good
154,review-1f5f677f-4a20-4a6a-ac2d-e84dbbf2dbc7,Flipkart Customer,5,Terrific,perfect product superb
155,review-aa5d2df4-9df2-4b8b-964c-e940bc54e170,Lakshmiganthan Muniraj,3,Decent product,ok
156,review-2a9404f9-b3b7-4697-939f-c53852f060ce,Aditi Jivrajani,5,Wonderful,good product works well
157,review-816960bf-73fb-4829-9eec-a2c8aef94c28,Sunil kumar khuntia,4,Pretty good,delivery time works perfect thanks flipkart
158,review-18ea7a4b-ada6-4c3b-a4f3-c4f4fa250090,udhayakumar,1,Not recommended at all,working 1 months working want replay external hard disk
159,review-019160ea-c7eb-4c47-a7a7-5aee79ddbe7e,Sanjay Bhosale,2,Delightful,good
160,review-b504b9cb-ccd9-4f7b-8d19-773aefbf83d2,Flipkart Customer,5,Wonderful,excellent product delivery schedule well maintained
161,review-f4eaea7b-5f3f-4f7c-9206-95cdfc7a9bd7,Rahul Raj,5,Great product,nice working
162,review-bd8c0395-f409-40cd-8f1e-e87df9486d3d,Aatish Patel,4,Nice product,awesome productand delivery fast
163,review-33bc93d6-a7f0-4249-a05b-5dd86e88bc2d,Harish Babu,2,Slightly disappointed,defective item
164,review-174c38ca-273e-4402-bf50-50033c858e16,Chirag Saxena,1,Very dad experience with WD Elements HDD,purchased hdd stored 15 tb data 2 months use suddenly stopped working became completely unreadable lost datawd good brand gone worst ever experience wont recommend anyone
165,review-9c3cb1f2-7f15-4e5b-9f5a-e9a59108ffde,Varun Kashyap,3,Nice,speed reduces 70mbps 5mbps
166,review-8a109483-a197-496c-a6dd-429eed3b6057,Flipkart Customer,5,Fabulous!,nice
167,review-ad18d491-3d31-4e72-bf77-8693c87eda3b,Kamal Nayan,5,Terrific,better others brand companyit good working
168,review-f022b7a2-0aed-41ba-b2b0-dcae4a99a150,Ashish Kamble,3,Decent product,worth price great hard disk usb 30 connector pc works pretty fast price may little bit high
169,review-fda58b20-9ce7-426c-b73a-e852b0573500,bharatpal,5,Worth every penny,excellent product
170,review-a0864f70-c903-4e46-96df-fd48f594609b,Aditya Jain,5,Just wow!,worth
171,review-dba07aa7-4da6-42a8-9e4f-5cab554c8ff4,Flipkart Customer,5,Excellent,nicely packed good delivery guy
172,review-5d75082a-d71b-41ec-a219-54fa81b25f43,Nitesh Jain,1,Horrible,speed 1012 mbps
173,review-85282e2f-b550-4712-8551-98d5ae9e6240,Flipkart Customer,5,Terrific,second wd hdd purchasegood
174,review-fdd27875-be88-4a03-9693-0eb7a562a1ec,swrangjeet basumatary,5,Brilliant,best
