,customer_id,user_name,ratings,review_head,review_body
9583,review-a02ed886-0f3d-4afb-80a8-c53acc7a319b,Flipkart Customer,5,Brilliant,good
9584,review-be11d65d-e989-461a-8a95-319964a403c2,Flipkart Customer,2,Expected a better product,bought 4 months ago working right
9585,review-5ea223fc-6e76-430c-a3c8-60f64770d328,Utkarsh Dandriyal,4,Good quality product,decent product
9586,review-99e97ad5-33e2-4a27-a768-b433c4364b30,Flipkart Customer,5,Brilliant,good
9587,review-512967a4-bc64-4e27-a985-48af85b43488,Flipkart Customer,5,Awesome,good
9588,review-a8f1ebbd-b16d-46fe-b454-36aca21e665a,Krishnaraj Balu,4,Good choice,worth money
9589,review-3a459b60-a96b-4a57-a4d2-3c0cd49a3064,Flipkart Customer,5,Highly recommended,good
9590,review-12fe69f2-f2fc-401f-afb0-f2bce561a5f3,Niranjan Swain,5,Terrific purchase,nice product go
9591,review-000792c1-afbc-4702-b63e-41ccb143f915,Flipkart Customer,5,Fabulous!,entering month usage worth money satisfying need precisely usb cable brought new
9592,review-66a2f1de-cff1-410c-86af-14021cef0949,Mohd. Tauseef Iqbal,4,Delightful,value money
9593,review-c3d7b0bc-c040-4e7a-a5c7-6cdcce6748b6,Flipkart Customer,4,Really Nice,display properly working
9594,review-150cb41c-e647-4a94-a6b9-594c84eccc96,Jeya Prakash,5,Great product,good
9595,review-a0c2727d-e0c1-4de7-8dbb-bdf222e7564b,Flipkart Customer,5,Best in the market!,woth
9596,review-6c1df5dc-dbec-43a2-9c21-7e54c4997eb0,Srijana Darnal,2,Moderate,takes lot time charge back upto mark
9597,review-03324942-5e07-48e3-9c53-8d15c81748cd,Flipkart Customer,1,Worthless,bed product
9598,review-36bee0a4-07a7-410a-a0f7-5f50e566247c,krishna prajapati,4,Really Nice,good productnd nice look
9599,review-ba0a75ab-4cad-460c-a104-ad85e8420db4,RAJA FOTOWALA,1,Unsatisfactory,slow charge mobile 5000 6000 mah type bettry backup
9600,review-312fedd3-ca26-4e37-9798-1adb19a9bfbb,kamal thej,5,Terrific,nice one
9601,review-92d20922-66c8-4f3e-8f1b-c36d1f0f1250,Promise Garai,4,Nice product,good product
9602,review-2af62692-7e6d-4186-be60-6115cd1a4e4e,Flipkart Customer,5,Just wow!,good
9603,review-af55a320-64b9-44d8-9459-85cd2444481c,Sudershan Lal,4,Nice product,good
9604,review-88df8e36-38eb-4d06-97d3-dcc2ebf316dc,Suresh Choudhary,5,Super!,nice power bank good finishing power bank look like standard good bettery backup
9605,review-70a3cceb-0874-42c6-88f8-8a47a46cb853,Prasanta Ghosh,5,Classy product,nice
9606,review-2a4606e4-bb3a-4d3b-8f21-415aff4d413d,Flipkart Customer,4,Pretty good,nice product price
